BPL_ID,BPL_tag,Name,Gender,Age,Pincode,address,District,state,past_enrolled_in_magic_bus,last_govt_data_updated_on,no_of_family_members,relation_to_head,is_head_of_family,current_age
BPL200195,yes,Divya Sharma,Female,21,560001,"H.No. 817, Ward 18",Bengaluru,Karnataka,yes,4/21/2021,6,Sister,no,26
BPL200196,yes,Vikas Verma,Male,20,560001,"H.No. 171, Ward 15",Bengaluru,Karnataka,yes,4/21/2021,5,Brother,no,25
BPL200197,yes,Meena Iyer,Female,21,560001,"H.No. 683, Ward 4",Bengaluru,Karnataka,yes,4/21/2021,6,Sister,no,26
BPL200198,yes,Ritu Kumar,Female,23,560001,"H.No. 173, Ward 20",Bengaluru,Karnataka,no,4/21/2021,4,Daughter,no,28
BPL200199,yes,Suresh Iyer,Male,21,560001,"H.No. 130, Ward 3",Bengaluru,Karnataka,yes,4/21/2021,4,Sister,no,26
BPL200200,yes,Deepak Gowda,Male,25,560001,"H.No. 154, Ward 10",Bengaluru,Karnataka,yes,4/21/2021,6,Daughter,no,30
BPL200201,yes,Anita Naidu,Female,25,560001,"H.No. 925, Ward 20",Bengaluru,Karnataka,yes,4/21/2021,3,Sister,no,30
BPL200202,yes,Anita Verma,Female,20,560001,"H.No. 859, Ward 18",Bengaluru,Karnataka,yes,4/21/2021,5,Sister,no,25
BPL200203,yes,Amit Naidu,Male,19,560001,"H.No. 830, Ward 3",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,24
BPL200204,yes,Prakash Kumar,Male,21,560001,"H.No. 298, Ward 16",Bengaluru,Karnataka,yes,4/21/2021,3,Son,no,26
BPL200205,yes,Manoj Verma,Male,23,560001,"H.No. 596, Ward 20",Bengaluru,Karnataka,no,4/21/2021,5,Son,no,28
BPL200206,yes,Deepak Das,Male,24,560001,"H.No. 641, Ward 7",Bengaluru,Karnataka,yes,4/21/2021,5,Daughter,no,29
BPL200207,yes,Divya Sharma,Female,18,560001,"H.No. 559, Ward 2",Bengaluru,Karnataka,no,4/21/2021,4,Sister,no,23
BPL200208,yes,Lakshmi Gowda,Female,25,560001,"H.No. 459, Ward 10",Bengaluru,Karnataka,yes,4/21/2021,4,Daughter,no,30
BPL200209,yes,Suresh Kumar,Male,22,560001,"H.No. 536, Ward 8",Bengaluru,Karnataka,yes,4/21/2021,6,Brother,no,27
BPL200210,yes,Arjun Naidu,Male,22,560001,"H.No. 963, Ward 18",Bengaluru,Karnataka,yes,4/21/2021,5,Son,no,27
BPL200211,yes,Neha Reddy,Female,23,560001,"H.No. 153, Ward 3",Bengaluru,Karnataka,no,4/21/2021,5,Daughter,no,28
BPL200212,yes,Anita Patil,Female,24,560001,"H.No. 767, Ward 21",Bengaluru,Karnataka,no,4/21/2021,5,Daughter,no,29
BPL200213,yes,Rahul Kumar,Male,24,560001,"H.No. 529, Ward 16",Bengaluru,Karnataka,no,4/21/2021,5,Brother,no,29
BPL200214,yes,Vikas Verma,Male,19,560001,"H.No. 485, Ward 16",Bengaluru,Karnataka,no,4/21/2021,6,Brother,no,24
BPL200215,yes,Prakash Das,Male,19,560001,"H.No. 491, Ward 2",Bengaluru,Karnataka,yes,4/21/2021,5,Brother,no,24
BPL200216,yes,Suresh Patil,Male,19,560001,"H.No. 894, Ward 16",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,24
BPL200217,yes,Neha Gowda,Female,22,560001,"H.No. 351, Ward 12",Bengaluru,Karnataka,yes,4/21/2021,6,Brother,no,27
BPL200218,yes,Meena Iyer,Female,24,560001,"H.No. 704, Ward 1",Bengaluru,Karnataka,no,4/21/2021,5,Son,no,29
BPL200219,yes,Lakshmi Verma,Female,20,560001,"H.No. 379, Ward 2",Bengaluru,Karnataka,no,4/21/2021,5,Sister,no,25
BPL200220,yes,Anita Verma,Female,19,560001,"H.No. 46, Ward 1",Bengaluru,Karnataka,yes,4/21/2021,3,Sister,no,24
BPL200221,yes,Meena Gowda,Female,22,560001,"H.No. 508, Ward 7",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,27
BPL200222,yes,Amit Iyer,Male,19,560001,"H.No. 401, Ward 15",Bengaluru,Karnataka,yes,4/21/2021,5,Daughter,no,24
BPL200223,yes,Arjun Naidu,Male,23,560001,"H.No. 898, Ward 16",Bengaluru,Karnataka,yes,4/21/2021,4,Son,no,28
BPL200224,yes,Lakshmi Kumar,Female,19,560001,"H.No. 123, Ward 25",Bengaluru,Karnataka,yes,4/21/2021,6,Brother,no,24
BPL200225,yes,Neha Naidu,Female,21,560001,"H.No. 161, Ward 12",Bengaluru,Karnataka,no,4/21/2021,6,Sister,no,26
BPL200226,yes,Pooja Naidu,Female,20,560001,"H.No. 233, Ward 3",Bengaluru,Karnataka,yes,4/21/2021,3,Brother,no,25
BPL200227,yes,Anil Reddy,Male,25,560001,"H.No. 833, Ward 4",Bengaluru,Karnataka,no,4/21/2021,3,Brother,no,30
BPL200228,yes,Lakshmi Gowda,Female,18,560001,"H.No. 368, Ward 9",Bengaluru,Karnataka,yes,4/21/2021,4,Sister,no,23
BPL200229,yes,Vikas Naidu,Male,22,560001,"H.No. 502, Ward 20",Bengaluru,Karnataka,yes,4/21/2021,4,Sister,no,27
BPL200230,yes,Ritu Reddy,Female,20,560001,"H.No. 239, Ward 4",Bengaluru,Karnataka,yes,4/21/2021,6,Son,no,25
BPL200231,yes,Sunita Sharma,Female,18,560001,"H.No. 262, Ward 24",Bengaluru,Karnataka,yes,4/21/2021,5,Daughter,no,23
BPL200232,yes,Rohit Reddy,Male,23,560001,"H.No. 320, Ward 21",Bengaluru,Karnataka,no,4/21/2021,4,Brother,no,28
BPL200233,yes,Lakshmi Sharma,Female,25,560001,"H.No. 927, Ward 8",Bengaluru,Karnataka,no,4/21/2021,5,Brother,no,30
BPL200234,yes,Arjun Reddy,Male,19,560001,"H.No. 875, Ward 5",Bengaluru,Karnataka,yes,4/21/2021,4,Son,no,24
BPL200235,yes,Divya Verma,Female,22,560001,"H.No. 111, Ward 2",Bengaluru,Karnataka,no,4/21/2021,5,Daughter,no,27
BPL200236,yes,Sunita Reddy,Female,24,560001,"H.No. 434, Ward 3",Bengaluru,Karnataka,yes,4/21/2021,3,Son,no,29
BPL200237,yes,Rahul Reddy,Male,22,560001,"H.No. 974, Ward 13",Bengaluru,Karnataka,yes,4/21/2021,3,Brother,no,27
BPL200238,yes,Asha Patil,Female,21,560001,"H.No. 435, Ward 5",Bengaluru,Karnataka,yes,4/21/2021,5,Brother,no,26
BPL200239,yes,Anil Reddy,Male,24,560001,"H.No. 234, Ward 22",Bengaluru,Karnataka,no,4/21/2021,6,Son,no,29
BPL200240,yes,Manoj Iyer,Male,23,560001,"H.No. 14, Ward 21",Bengaluru,Karnataka,yes,4/21/2021,6,Sister,no,28
BPL200241,yes,Pooja Kumar,Female,22,560001,"H.No. 155, Ward 24",Bengaluru,Karnataka,no,4/21/2021,4,Sister,no,27
BPL200242,yes,Amit Naidu,Male,19,560001,"H.No. 107, Ward 20",Bengaluru,Karnataka,no,4/21/2021,4,Son,no,24
BPL200243,yes,Divya Kumar,Female,19,560001,"H.No. 361, Ward 16",Bengaluru,Karnataka,yes,4/21/2021,6,Sister,no,24
BPL200244,yes,Prakash Kumar,Male,24,560001,"H.No. 16, Ward 24",Bengaluru,Karnataka,no,4/21/2021,3,Son,no,29
BPL200245,yes,Prakash Singh,Male,21,560001,"H.No. 840, Ward 11",Bengaluru,Karnataka,no,4/21/2021,5,Sister,no,26
BPL200246,yes,Anil Kumar,Male,18,560001,"H.No. 314, Ward 22",Bengaluru,Karnataka,no,4/21/2021,6,Son,no,23
BPL200247,yes,Rahul Gowda,Male,23,560001,"H.No. 793, Ward 2",Bengaluru,Karnataka,yes,4/21/2021,6,Sister,no,28
BPL200248,yes,Deepak Kumar,Male,25,560001,"H.No. 408, Ward 18",Bengaluru,Karnataka,no,4/21/2021,4,Son,no,30
BPL200249,yes,Meena Reddy,Female,20,560001,"H.No. 81, Ward 12",Bengaluru,Karnataka,yes,4/21/2021,4,Daughter,no,25
BPL200250,yes,Anil Reddy,Male,23,560001,"H.No. 565, Ward 25",Bengaluru,Karnataka,no,4/21/2021,4,Brother,no,28
BPL200251,yes,Sunita Reddy,Female,22,560001,"H.No. 158, Ward 18",Bengaluru,Karnataka,no,4/21/2021,5,Brother,no,27
BPL200252,yes,Divya Das,Female,21,560001,"H.No. 332, Ward 3",Bengaluru,Karnataka,yes,4/21/2021,6,Daughter,no,26
BPL200253,yes,Sunita Singh,Female,23,560001,"H.No. 70, Ward 10",Bengaluru,Karnataka,yes,4/21/2021,5,Sister,no,28
BPL200254,yes,Meena Kumar,Female,21,560001,"H.No. 361, Ward 14",Bengaluru,Karnataka,no,4/21/2021,3,Sister,no,26
BPL200255,yes,Lakshmi Singh,Female,22,560001,"H.No. 209, Ward 6",Bengaluru,Karnataka,no,4/21/2021,4,Brother,no,27
BPL200256,yes,Deepak Singh,Male,18,560001,"H.No. 994, Ward 23",Bengaluru,Karnataka,no,4/21/2021,5,Brother,no,23
BPL200257,yes,Rohit Gowda,Male,24,560001,"H.No. 290, Ward 5",Bengaluru,Karnataka,yes,4/21/2021,3,Sister,no,29
BPL200258,yes,Amit Gowda,Male,19,560001,"H.No. 220, Ward 15",Bengaluru,Karnataka,yes,4/21/2021,4,Son,no,24
BPL200259,yes,Pooja Naidu,Female,21,560001,"H.No. 858, Ward 15",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,26
BPL200260,yes,Kavya Gowda,Female,19,560001,"H.No. 964, Ward 24",Bengaluru,Karnataka,no,4/21/2021,3,Sister,no,24
BPL200261,yes,Prakash Naidu,Male,22,560001,"H.No. 984, Ward 22",Bengaluru,Karnataka,no,4/21/2021,3,Daughter,no,27
BPL200262,yes,Vikas Reddy,Male,24,560001,"H.No. 568, Ward 10",Bengaluru,Karnataka,no,4/21/2021,4,Daughter,no,29
BPL200263,yes,Suresh Das,Male,20,560001,"H.No. 216, Ward 2",Bengaluru,Karnataka,yes,4/21/2021,4,Sister,no,25
BPL200264,yes,Kavya Patil,Female,22,560001,"H.No. 801, Ward 1",Bengaluru,Karnataka,yes,4/21/2021,5,Sister,no,27
BPL200265,yes,Neha Patil,Female,21,560001,"H.No. 865, Ward 11",Bengaluru,Karnataka,yes,4/21/2021,3,Son,no,26
BPL200266,yes,Asha Kumar,Female,19,560001,"H.No. 632, Ward 21",Bengaluru,Karnataka,yes,4/21/2021,6,Daughter,no,24
BPL200267,yes,Anil Singh,Male,22,560001,"H.No. 781, Ward 23",Bengaluru,Karnataka,no,4/21/2021,3,Sister,no,27
BPL200268,yes,Rahul Gowda,Male,25,560001,"H.No. 633, Ward 21",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,30
BPL200269,yes,Rohit Das,Male,21,560001,"H.No. 46, Ward 1",Bengaluru,Karnataka,no,4/21/2021,5,Son,no,26
BPL200270,yes,Lakshmi Singh,Female,24,560001,"H.No. 382, Ward 18",Bengaluru,Karnataka,no,4/21/2021,6,Brother,no,29
BPL200271,yes,Manoj Sharma,Male,20,560001,"H.No. 234, Ward 2",Bengaluru,Karnataka,yes,4/21/2021,3,Son,no,25
BPL200272,yes,Pooja Kumar,Female,21,560001,"H.No. 247, Ward 24",Bengaluru,Karnataka,yes,4/21/2021,4,Daughter,no,26
BPL200273,yes,Ritu Iyer,Female,25,560001,"H.No. 956, Ward 8",Bengaluru,Karnataka,no,4/21/2021,5,Son,no,30
BPL200274,yes,Arjun Singh,Male,23,560001,"H.No. 120, Ward 12",Bengaluru,Karnataka,no,4/21/2021,3,Son,no,28
BPL200275,yes,Divya Sharma,Female,20,560001,"H.No. 656, Ward 1",Bengaluru,Karnataka,yes,4/21/2021,3,Brother,no,25
BPL200276,yes,Manoj Singh,Male,23,560001,"H.No. 66, Ward 7",Bengaluru,Karnataka,yes,4/21/2021,4,Sister,no,28
BPL200277,yes,Anil Patil,Male,22,560001,"H.No. 104, Ward 3",Bengaluru,Karnataka,no,4/21/2021,4,Son,no,27
BPL200278,yes,Anil Sharma,Male,22,560001,"H.No. 781, Ward 15",Bengaluru,Karnataka,no,4/21/2021,6,Son,no,27
BPL200279,yes,Rahul Iyer,Male,24,560001,"H.No. 630, Ward 4",Bengaluru,Karnataka,no,4/21/2021,3,Daughter,no,29
BPL200280,yes,Prakash Iyer,Male,21,560001,"H.No. 338, Ward 9",Bengaluru,Karnataka,no,4/21/2021,3,Brother,no,26
BPL200281,yes,Ritu Patil,Female,18,560001,"H.No. 669, Ward 10",Bengaluru,Karnataka,yes,4/21/2021,3,Son,no,23
BPL200282,yes,Suresh Das,Male,24,560001,"H.No. 986, Ward 16",Bengaluru,Karnataka,no,4/21/2021,3,Son,no,29
BPL200283,yes,Rahul Gowda,Male,22,560001,"H.No. 675, Ward 1",Bengaluru,Karnataka,yes,4/21/2021,6,Son,no,27
BPL200284,yes,Divya Das,Female,19,560001,"H.No. 43, Ward 23",Bengaluru,Karnataka,no,4/21/2021,4,Son,no,24
BPL200285,yes,Rohit Sharma,Male,23,560001,"H.No. 164, Ward 8",Bengaluru,Karnataka,no,4/21/2021,6,Son,no,28
BPL200286,yes,Anita Sharma,Female,20,560001,"H.No. 16, Ward 8",Bengaluru,Karnataka,yes,4/21/2021,3,Sister,no,25
BPL200287,yes,Prakash Gowda,Male,20,560001,"H.No. 740, Ward 5",Bengaluru,Karnataka,no,4/21/2021,5,Son,no,25
BPL200288,yes,Divya Gowda,Female,24,560001,"H.No. 674, Ward 20",Bengaluru,Karnataka,no,4/21/2021,4,Sister,no,29
BPL200289,yes,Lakshmi Patil,Female,25,560001,"H.No. 354, Ward 25",Bengaluru,Karnataka,no,4/21/2021,5,Brother,no,30
BPL200290,yes,Sunita Kumar,Female,18,560001,"H.No. 72, Ward 15",Bengaluru,Karnataka,no,4/21/2021,4,Daughter,no,23
BPL200291,yes,Neha Das,Female,24,560001,"H.No. 329, Ward 21",Bengaluru,Karnataka,yes,4/21/2021,6,Brother,no,29
BPL200292,yes,Rohit Verma,Male,20,560001,"H.No. 99, Ward 10",Bengaluru,Karnataka,yes,4/21/2021,5,Son,no,25
BPL200293,yes,Prakash Singh,Male,19,560001,"H.No. 46, Ward 4",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,24
BPL200294,yes,Vikas Gowda,Male,23,560001,"H.No. 503, Ward 5",Bengaluru,Karnataka,yes,4/21/2021,4,Sister,no,28
BPL200295,yes,Vikas Patil,Male,23,560001,"H.No. 890, Ward 14",Bengaluru,Karnataka,yes,4/21/2021,6,Daughter,no,28
BPL200296,yes,Pooja Verma,Female,22,560001,"H.No. 151, Ward 3",Bengaluru,Karnataka,no,4/21/2021,6,Sister,no,27
BPL200297,yes,Divya Gowda,Female,19,560001,"H.No. 15, Ward 19",Bengaluru,Karnataka,yes,4/21/2021,4,Sister,no,24
BPL200298,yes,Kavya Singh,Female,23,560001,"H.No. 916, Ward 23",Bengaluru,Karnataka,yes,4/21/2021,6,Daughter,no,28
BPL200299,yes,Divya Verma,Female,19,560001,"H.No. 91, Ward 20",Bengaluru,Karnataka,yes,4/21/2021,4,Brother,no,24
BPL200300,yes,Asha Naidu,Female,19,560001,"H.No. 881, Ward 22",Bengaluru,Karnataka,yes,4/21/2021,6,Sister,no,24
BPL200301,yes,Prakash Naidu,Male,19,560001,"H.No. 748, Ward 1",Bengaluru,Karnataka,no,4/21/2021,5,Daughter,no,24
BPL200302,yes,Pooja Kumar,Female,23,560001,"H.No. 756, Ward 5",Bengaluru,Karnataka,no,4/21/2021,4,Son,no,28
BPL200303,yes,Suresh Das,Male,19,560001,"H.No. 275, Ward 16",Bengaluru,Karnataka,no,4/21/2021,5,Daughter,no,24
BPL200304,yes,Prakash Naidu,Male,21,560001,"H.No. 87, Ward 5",Bengaluru,Karnataka,no,4/21/2021,5,Sister,no,26
BPL200305,yes,Neha Kumar,Female,25,560001,"H.No. 853, Ward 15",Bengaluru,Karnataka,yes,4/21/2021,5,Daughter,no,30
BPL200306,yes,Anil Naidu,Male,24,560001,"H.No. 604, Ward 5",Bengaluru,Karnataka,yes,4/21/2021,3,Son,no,29
BPL200307,yes,Divya Verma,Female,22,560001,"H.No. 707, Ward 4",Bengaluru,Karnataka,no,4/21/2021,6,Brother,no,27
BPL200308,yes,Deepak Kumar,Male,23,560001,"H.No. 982, Ward 11",Bengaluru,Karnataka,no,4/21/2021,4,Daughter,no,28
BPL200309,yes,Amit Naidu,Male,24,560001,"H.No. 239, Ward 13",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,29
BPL200310,yes,Neha Verma,Female,19,560001,"H.No. 769, Ward 6",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,24
BPL200311,yes,Kavya Patil,Female,20,560001,"H.No. 322, Ward 14",Bengaluru,Karnataka,yes,4/21/2021,4,Son,no,25
BPL200312,yes,Ritu Sharma,Female,23,560001,"H.No. 271, Ward 3",Bengaluru,Karnataka,no,4/21/2021,5,Sister,no,28
BPL200313,yes,Divya Verma,Female,25,560001,"H.No. 299, Ward 9",Bengaluru,Karnataka,yes,4/21/2021,5,Brother,no,30
BPL200314,yes,Prakash Verma,Male,19,560001,"H.No. 579, Ward 24",Bengaluru,Karnataka,no,4/21/2021,6,Son,no,24
BPL200315,yes,Anil Verma,Male,21,560001,"H.No. 270, Ward 4",Bengaluru,Karnataka,yes,4/21/2021,3,Daughter,no,26
BPL200316,yes,Lakshmi Naidu,Female,23,560001,"H.No. 537, Ward 25",Bengaluru,Karnataka,no,4/21/2021,4,Son,no,28
BPL200317,yes,Sunita Iyer,Female,21,560001,"H.No. 813, Ward 22",Bengaluru,Karnataka,no,4/21/2021,4,Brother,no,26
BPL200318,yes,Meena Das,Female,24,560001,"H.No. 551, Ward 15",Bengaluru,Karnataka,yes,4/21/2021,6,Brother,no,29
BPL200319,yes,Divya Patil,Female,24,560001,"H.No. 406, Ward 6",Bengaluru,Karnataka,no,4/21/2021,5,Sister,no,29
BPL200320,yes,Amit Verma,Male,15,560001,"H.No. 137, Ward 2",Bengaluru,Karnataka,yes,4/21/2021,6,Spouse,no,20
BPL200321,yes,Sunita Naidu,Female,61,560001,"H.No. 163, Ward 22",Bengaluru,Karnataka,no,4/21/2021,5,Head,no,66
BPL200322,yes,Kavya Iyer,Female,7,560001,"H.No. 676, Ward 6",Bengaluru,Karnataka,yes,4/21/2021,5,Spouse,no,12
BPL200323,yes,Sunita Das,Female,13,560001,"H.No. 480, Ward 8",Bengaluru,Karnataka,no,4/21/2021,5,Head,no,18
BPL200324,yes,Rohit Patil,Male,11,560001,"H.No. 365, Ward 2",Bengaluru,Karnataka,yes,4/21/2021,3,Mother,no,16
BPL200325,yes,Rohit Kumar,Male,27,560001,"H.No. 201, Ward 15",Bengaluru,Karnataka,no,4/21/2021,7,Head,no,32
BPL200326,yes,Rohit Sharma,Male,64,560001,"H.No. 565, Ward 24",Bengaluru,Karnataka,no,4/21/2021,6,Mother,yes,69
BPL200327,yes,Asha Das,Female,6,560001,"H.No. 204, Ward 8",Bengaluru,Karnataka,no,4/21/2021,4,Father,no,11
BPL200328,yes,Arjun Sharma,Male,11,560001,"H.No. 232, Ward 25",Bengaluru,Karnataka,no,4/21/2021,7,Head,no,16
BPL200329,yes,Arjun Naidu,Male,17,560001,"H.No. 628, Ward 3",Bengaluru,Karnataka,no,4/21/2021,5,Spouse,yes,22
BPL200330,yes,Divya Naidu,Female,11,560001,"H.No. 819, Ward 2",Bengaluru,Karnataka,yes,4/21/2021,3,Head,no,16
BPL200331,yes,Ritu Patil,Female,44,560001,"H.No. 25, Ward 25",Bengaluru,Karnataka,no,4/21/2021,5,Mother,yes,49
BPL200332,yes,Vikas Verma,Male,12,560001,"H.No. 576, Ward 7",Bengaluru,Karnataka,yes,4/21/2021,5,Mother,no,17
BPL200333,yes,Kavya Gowda,Female,17,560001,"H.No. 363, Ward 25",Bengaluru,Karnataka,yes,4/21/2021,4,Spouse,yes,22
BPL200334,yes,Amit Iyer,Male,16,560001,"H.No. 307, Ward 3",Bengaluru,Karnataka,no,4/21/2021,6,Head,no,21
BPL200335,yes,Sunita Naidu,Female,14,560001,"H.No. 927, Ward 22",Bengaluru,Karnataka,no,4/21/2021,6,Mother,yes,19
BPL200336,yes,Pooja Verma,Female,13,560001,"H.No. 618, Ward 21",Bengaluru,Karnataka,yes,4/21/2021,4,Father,no,18
BPL200337,yes,Amit Singh,Male,53,560001,"H.No. 574, Ward 16",Bengaluru,Karnataka,yes,4/21/2021,6,Mother,no,58
BPL200338,yes,Anita Naidu,Female,45,560001,"H.No. 599, Ward 11",Bengaluru,Karnataka,no,4/21/2021,7,Mother,no,50
BPL200339,yes,Divya Patil,Female,48,560001,"H.No. 794, Ward 6",Bengaluru,Karnataka,no,4/21/2021,6,Head,no,53
BPL200340,yes,Divya Iyer,Female,12,560001,"H.No. 17, Ward 21",Bengaluru,Karnataka,no,4/21/2021,5,Father,no,17
BPL200341,yes,Asha Das,Female,11,560001,"H.No. 431, Ward 3",Bengaluru,Karnataka,no,4/21/2021,6,Spouse,no,16
BPL200342,yes,Asha Singh,Female,38,560001,"H.No. 299, Ward 14",Bengaluru,Karnataka,yes,4/21/2021,6,Father,no,43
BPL200343,yes,Anita Verma,Female,5,560001,"H.No. 712, Ward 16",Bengaluru,Karnataka,yes,4/21/2021,3,Mother,yes,10
BPL200344,yes,Meena Singh,Female,7,560001,"H.No. 377, Ward 23",Bengaluru,Karnataka,yes,4/21/2021,3,Head,yes,12
BPL200345,yes,Pooja Verma,Female,31,560001,"H.No. 546, Ward 2",Bengaluru,Karnataka,no,4/21/2021,6,Mother,no,36
BPL200346,yes,Pooja Naidu,Female,11,560001,"H.No. 342, Ward 18",Bengaluru,Karnataka,yes,4/21/2021,5,Spouse,yes,16
BPL200347,yes,Divya Reddy,Female,12,560001,"H.No. 488, Ward 16",Bengaluru,Karnataka,no,4/21/2021,5,Father,no,17
BPL200348,yes,Vikas Sharma,Male,14,560001,"H.No. 716, Ward 14",Bengaluru,Karnataka,no,4/21/2021,4,Head,no,19
BPL200349,yes,Rohit Gowda,Male,16,560001,"H.No. 771, Ward 17",Bengaluru,Karnataka,no,4/21/2021,7,Mother,no,21
BPL200350,yes,Suresh Naidu,Male,14,560001,"H.No. 538, Ward 19",Bengaluru,Karnataka,yes,4/21/2021,7,Head,yes,19
BPL200351,yes,Lakshmi Patil,Female,5,560001,"H.No. 639, Ward 23",Bengaluru,Karnataka,no,4/21/2021,4,Mother,yes,10
BPL200352,yes,Sunita Verma,Female,39,560001,"H.No. 257, Ward 10",Bengaluru,Karnataka,no,4/21/2021,4,Mother,no,44
BPL200353,yes,Ritu Sharma,Female,43,560001,"H.No. 996, Ward 11",Bengaluru,Karnataka,no,4/21/2021,3,Head,no,48
BPL200354,yes,Asha Naidu,Female,13,560001,"H.No. 789, Ward 15",Bengaluru,Karnataka,yes,4/21/2021,5,Spouse,yes,18
BPL200355,yes,Kavya Reddy,Female,5,560001,"H.No. 410, Ward 16",Bengaluru,Karnataka,no,4/21/2021,6,Head,no,10
BPL200356,yes,Anil Singh,Male,31,560001,"H.No. 477, Ward 12",Bengaluru,Karnataka,yes,4/21/2021,5,Head,no,36
BPL200357,yes,Anil Naidu,Male,15,560001,"H.No. 555, Ward 1",Bengaluru,Karnataka,yes,4/21/2021,6,Father,yes,20
BPL200358,yes,Asha Sharma,Female,38,560001,"H.No. 829, Ward 1",Bengaluru,Karnataka,yes,4/21/2021,4,Spouse,yes,43
BPL200359,yes,Kavya Naidu,Female,49,560001,"H.No. 6, Ward 3",Bengaluru,Karnataka,no,4/21/2021,7,Spouse,no,54
BPL200360,yes,Rahul Patil,Male,10,560001,"H.No. 458, Ward 11",Bengaluru,Karnataka,no,4/21/2021,5,Father,no,15
BPL200361,yes,Manoj Verma,Male,56,560001,"H.No. 962, Ward 25",Bengaluru,Karnataka,no,4/21/2021,7,Mother,yes,61
BPL200362,yes,Lakshmi Gowda,Female,8,560001,"H.No. 34, Ward 22",Bengaluru,Karnataka,yes,4/21/2021,7,Spouse,yes,13
BPL200363,yes,Ritu Reddy,Female,10,560001,"H.No. 792, Ward 3",Bengaluru,Karnataka,yes,4/21/2021,6,Mother,yes,15
BPL200364,yes,Rohit Verma,Male,58,560001,"H.No. 384, Ward 1",Bengaluru,Karnataka,yes,4/21/2021,5,Spouse,no,63
BPL200365,yes,Prakash Singh,Male,44,560001,"H.No. 262, Ward 20",Bengaluru,Karnataka,yes,4/21/2021,7,Mother,no,49
BPL200366,yes,Sunita Sharma,Female,7,560001,"H.No. 111, Ward 16",Bengaluru,Karnataka,no,4/21/2021,6,Father,yes,12
BPL200367,yes,Lakshmi Gowda,Female,13,560001,"H.No. 841, Ward 22",Bengaluru,Karnataka,yes,4/21/2021,7,Head,no,18
BPL200368,yes,Ritu Sharma,Female,6,560001,"H.No. 348, Ward 1",Bengaluru,Karnataka,no,4/21/2021,4,Mother,yes,11
BPL200369,yes,Ritu Verma,Female,11,560001,"H.No. 810, Ward 3",Bengaluru,Karnataka,no,4/21/2021,6,Mother,yes,16
BPL200370,yes,Amit Reddy,Male,21,110001,"H.No. 253, Ward 13",New Delhi,Delhi,no,4/21/2021,3,Sister,no,26
BPL200371,yes,Rahul Kumar,Male,20,110001,"H.No. 809, Ward 2",New Delhi,Delhi,no,4/21/2021,3,Son,no,25
BPL200372,yes,Rohit Patil,Male,23,110001,"H.No. 37, Ward 5",New Delhi,Delhi,no,4/21/2021,5,Son,no,28
BPL200373,yes,Arjun Sharma,Male,24,110001,"H.No. 108, Ward 16",New Delhi,Delhi,yes,4/21/2021,4,Daughter,no,29
BPL200374,yes,Divya Naidu,Female,21,110001,"H.No. 558, Ward 9",New Delhi,Delhi,yes,4/21/2021,6,Daughter,no,26
BPL200375,yes,Lakshmi Gowda,Female,18,110001,"H.No. 591, Ward 7",New Delhi,Delhi,no,4/21/2021,3,Sister,no,23
BPL200376,yes,Anita Iyer,Female,22,110001,"H.No. 367, Ward 3",New Delhi,Delhi,no,4/21/2021,6,Brother,no,27
BPL200377,yes,Anil Sharma,Male,25,110001,"H.No. 638, Ward 20",New Delhi,Delhi,no,4/21/2021,5,Daughter,no,30
BPL200378,yes,Suresh Naidu,Male,22,110001,"H.No. 70, Ward 17",New Delhi,Delhi,no,4/21/2021,5,Son,no,27
BPL200379,yes,Pooja Iyer,Female,21,110001,"H.No. 250, Ward 22",New Delhi,Delhi,yes,4/21/2021,3,Son,no,26
BPL200380,yes,Asha Naidu,Female,23,110001,"H.No. 413, Ward 18",New Delhi,Delhi,no,4/21/2021,3,Daughter,no,28
BPL200381,yes,Pooja Reddy,Female,18,110001,"H.No. 472, Ward 5",New Delhi,Delhi,no,4/21/2021,3,Daughter,no,23
BPL200382,yes,Manoj Singh,Male,23,110001,"H.No. 949, Ward 2",New Delhi,Delhi,no,4/21/2021,5,Son,no,28
BPL200383,yes,Lakshmi Verma,Female,25,110001,"H.No. 504, Ward 13",New Delhi,Delhi,yes,4/21/2021,6,Brother,no,30
BPL200384,yes,Lakshmi Patil,Female,22,110001,"H.No. 996, Ward 9",New Delhi,Delhi,no,4/21/2021,5,Daughter,no,27
BPL200385,yes,Manoj Naidu,Male,19,110001,"H.No. 422, Ward 2",New Delhi,Delhi,no,4/21/2021,6,Brother,no,24
BPL200386,yes,Rahul Das,Male,22,110001,"H.No. 920, Ward 11",New Delhi,Delhi,no,4/21/2021,5,Daughter,no,27
BPL200387,yes,Ritu Gowda,Female,25,110001,"H.No. 977, Ward 24",New Delhi,Delhi,no,4/21/2021,5,Brother,no,30
BPL200388,yes,Suresh Das,Male,23,110001,"H.No. 541, Ward 8",New Delhi,Delhi,yes,4/21/2021,4,Brother,no,28
